X,Y,Unique.Squirrel.ID,Hectare,Shift,Date,Hectare.Squirrel.Number,Age,Primary.Fur.Color,Highlight.Fur.Color,Combination.of.Primary.and.Highlight.Color,Color.notes,Location,Above.Ground.Sighter.Measurement,Specific.Location,Running,Chasing,Climbing,Eating,Foraging,Other.Activities,Kuks,Quaas,Moans,Tail.flags,Tail.twitches,Approaches,Indifferent,Runs.from,Other.Interactions,Lat.Long
-73.975809362521,40.7734702737835,8B-PM-1012-09,08B,PM,10122018,9,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,tree,true,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.975809362521 40.7734702737835)
-73.9623621412501,40.7814673556041,22H-PM-1007-03,22H,PM,10072018,3,Adult,Gray,White,Gray+White,,Above Ground,4,chased squirrel #2 away,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9623621412501 40.7814673556041)
-73.9618076359384,40.7947808718203,35A-PM-1013-05,35A,PM,10132018,5,Adult,Gray,,Gray+,,Above Ground,3,in tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9618076359384 40.7947808718203)
-73.9728797531377,40.7786733148687,15B-PM-1017-01,15B,PM,10172018,1,,Gray,,Gray+,,Above Ground,20,in tree,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9728797531377 40.7786733148687)
-73.9682830510954,40.7810151087286,19D-PM-1008-03,19D,PM,10082018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",may be same squirrel as #1 - male,Above Ground,5,on branch of dead tree,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9682830510954 40.7810151087286)
-73.9694344956258,40.7742869276902,12G-PM-1007-01,12G,PM,10072018,1,,Gray,,Gray+,,Above Ground,40,in tree,false,true,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9694344956258 40.7742869276902)
-73.9745204169071,40.7736282868469,9C-AM-1006-01,09C,AM,10062018,1,Adult,Gray,,Gray+,,Above Ground,40,Tree,true,false,false,false,false,,false,false,false,false,true,false,false,false,,POINT (-73.9745204169071 40.7736282868469)
-73.9748367344424,40.7693513000034,5E-PM-1012-06,05E,PM,10122018,6,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Above Ground,10,oak tree at end of ramp from Chess House,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9748367344424 40.7693513000034)
-73.9541601469123,40.7907832744689,34I-PM-1010-04,34I,PM,10102018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,across the lawn and climb up a small tree,true,false,true,false,false,grooming,false,false,false,false,false,false,false,false,,POINT (-73.9541601469123 40.79078327446891)
-73.97107389601,40.7723265810536,10F-PM-1019-07,10F,PM,10192018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,Same tree (as #6),false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.97107389601 40.7723265810536)
-73.9684058476942,40.7753959833776,13G-PM-1008-02,13G,PM,10082018,2,Juvenile,Gray,,Gray+,,Above Ground,15,willow oak tree,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9684058476942 40.7753959833776)
-73.9698064901149,40.7842538115839,21A-AM-1019-03,21A,AM,10192018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,Tree & ground,false,true,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9698064901149 40.78425381158391)
-73.9756278240233,40.7669523701372,2F-AM-1006-02,02F,AM,10062018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,5,in tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9756278240233 40.7669523701372)
-73.9544372297722,40.7942113164104,37G-PM-1007-02,37G,PM,10072018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,ran under dumpster w/ nut,false,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9544372297722 40.7942113164104)
-73.9533085932603,40.7934877861075,37H-PM-1006-03,37H,PM,10062018,3,,,,+,,Above Ground,43,tree,false,false,true,false,false,,true,false,false,false,false,false,false,false,,POINT (-73.9533085932603 40.7934877861075)
-73.9667911565238,40.779321901098,18F-AM-1014-02,18F,AM,10142018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,In small tree by water,false,false,false,true,true,,false,true,false,false,false,false,true,false,,POINT (-73.9667911565238 40.77932190109801)
-73.9540151828782,40.7920066170587,35H-AM-1013-01,35H,AM,10132018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,15,Climbing up tree,false,false,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9540151828782 40.7920066170587)
-73.9704790263224,40.7762270645666,13E-AM-1017-01,13E,AM,10172018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,in middle of path,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9704790263224 40.7762270645666)
-73.9631464693769,40.793415656751,33A-PM-1018-02,33A,PM,10182018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,Tree cavity [of] London Plane tree,false,false,false,false,false,"hanging out,watching world",false,false,false,false,false,false,false,false,watching,POINT (-73.9631464693769 40.793415656751)
-73.9591880400132,40.7950071252836,36C-PM-1013-02,36C,PM,10132018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,Clearing near bike path (bikes active),false,true,false,true,true,,true,true,false,false,true,false,true,false,,POINT (-73.95918804001322 40.7950071252836)
-73.9586570546871,40.796349417475,38C-AM-1019-09,38C,AM,10192018,9,Adult,Gray,White,Gray+White,Gray & White selected as Primary & Highlights. Made executive adjustments.,Above Ground,3,Between ground & tree,false,false,false,true,true,,false,false,false,false,true,false,false,true,,POINT (-73.9586570546871 40.796349417475)
-73.972154069981,40.7690128009722,6G-AM-1008-03,06G,AM,10082018,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,grass,false,false,false,true,true,,false,false,false,true,false,false,true,false,,POINT (-73.972154069981 40.7690128009722)
-73.9639505810228,40.789573183584,29B-PM-1010-01,29B,PM,10102018,1,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Above Ground,4,climbing trees,false,false,true,true,true,scratching self,false,false,false,false,true,false,true,false,,POINT (-73.9639505810228 40.789573183584)
-73.9574365550758,40.7886924675052,31H-PM-1008-03,31H,PM,10082018,3,Adult,Gray,,Gray+,,Above Ground,,"no clue, way up a tree!",false,false,true,false,true,throwing down acorns,false,false,false,false,false,false,false,false,,POINT (-73.9574365550758 40.7886924675052)
-73.9775067398903,40.7726566142401,7B-AM-1008-14,07B,AM,10082018,14,Adult,Gray,,Gray+,,Above Ground,,on fence,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9775067398903 40.7726566142401)
-73.9566705412766,40.7935560645735,36F-PM-1012-01,36F,PM,10122018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,Near rock,false,false,false,false,true,,false,false,false,false,false,true,false,false,,POINT (-73.9566705412766 40.7935560645735)
-73.9622752768962,40.7814921913101,22H-PM-1007-02,22H,PM,10072018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,4,low branch,false,false,false,false,false,watching me scratching,true,false,false,true,false,false,true,false,,POINT (-73.9622752768962 40.7814921913101)
-73.9538377039825,40.7980605334961,42E-PM-1012-03,42E,PM,10122018,3,Adult,Gray,White,Gray+White,,Above Ground,20,in tree,false,false,true,false,true,,true,false,false,false,false,false,true,false,,POINT (-73.9538377039825 40.7980605334961)
-73.9725700261894,40.7668793330427,3H-PM-1014-01,03H,PM,10142018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,under a parked car,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9725700261894 40.7668793330427)
-73.9667694439895,40.7779501809095,17G-PM-1017-03,17G,PM,10172018,3,Adult,Gray,White,Gray+White,,Above Ground,10,tree & ground,true,true,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9667694439895 40.7779501809095)
-73.9676246014119,40.786355136088,24A-PM-1007-05,24A,PM,10072018,5,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,45,in tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9676246014119 40.786355136088)
-73.9562733511031,40.7993142101839,42C-PM-1013-03,42C,PM,10132018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,Crossing street,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9562733511031 40.7993142101839)
-73.9525627119429,40.7938602867464,38I-PM-1014-02,38I,PM,10142018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,hanging out w/ Squirrel #1,false,false,false,false,false,scampering w/ squirrel #1,false,false,false,false,true,false,false,true,,POINT (-73.9525627119429 40.7938602867464)
-73.9676112864286,40.7772792086081,16F-AM-1008-03,16F,AM,10082018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,road,true,false,false,false,false,,false,false,false,false,true,false,true,false,,POINT (-73.9676112864286 40.7772792086081)
-73.9725077933574,40.7654562710325,2I-PM-1006-01,02I,PM,10062018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,2,Sitting on back of bench with food hanging from mouth,false,false,false,false,false,staring at me,false,false,false,false,false,false,false,true,,POINT (-73.9725077933574 40.7654562710325)
-73.9647151303629,40.7912681060756,30A-PM-1020-03,30A,PM,10202018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Rock,false,false,false,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9647151303629 40.7912681060756)
-73.9658203999388,40.7775874026824,17G-PM-1017-01,17G,PM,10172018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,base of tree,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9658203999388 40.7775874026824)
-73.9730039581521,40.7730688398468,9E-PM-1014-03,09E,PM,10142018,3,Adult,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White",,Ground Plane,FALSE,underneath a tree,false,false,false,true,true,,false,false,false,false,true,false,false,false,,POINT (-73.9730039581521 40.7730688398468)
-73.967472660349,40.7772125619715,16F-PM-1013-03,16F,PM,10132018,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,4,Woods,false,false,true,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.96747266034902 40.7772125619715)
-73.975198284551,40.7740343763399,9B-AM-1010-06,09B,AM,10102018,6,Juvenile,Gray,White,Gray+White,,Above Ground,16,tree,false,false,true,false,false,cleaning,false,false,false,false,false,false,true,false,,POINT (-73.975198284551 40.7740343763399)
-73.9651250402583,40.7812884929069,20F-PM-1007-04,20F,PM,10072018,4,Juvenile,Gray,White,Gray+White,white on tail,Above Ground,20,climbed tree,false,false,true,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9651250402583 40.7812884929069)
-73.9547398684817,40.7896483795302,33I-AM-1008-01,33I,AM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,edge of park @ 98th (north),false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9547398684817 40.7896483795302)
-73.9797122322834,40.7678347587435,1B-PM-1019-10,01B,PM,10192018,10,Adult,Cinnamon,White,Cinnamon+White,,Above Ground,,Dog chased up tree,false,false,true,false,false,,false,false,false,false,true,false,false,false,,POINT (-73.97971223228342 40.7678347587435)
-73.9657171357842,40.7773277532224,16H-PM-1014-05,16H,PM,10142018,5,Adult,Gray,White,Gray+White,,Above Ground,5,tree,true,false,true,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.9657171357842 40.7773277532224)
-73.9643664403785,40.7793670703727,19H-AM-1010-01,19H,AM,10102018,1,,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,near base of small tree,true,false,false,true,true,,false,false,false,false,false,false,true,false,run from human w/ dog,POINT (-73.9643664403785 40.7793670703727)
-73.9686370726471,40.7780382348833,16E-PM-1018-09,16E,PM,10182018,9,Juvenile,Cinnamon,White,Cinnamon+White,,Above Ground,3,On trunk,false,false,true,false,false,,false,false,false,false,true,false,true,false,,POINT (-73.9686370726471 40.7780382348833)
-73.9758211560957,40.7693422860766,5E-AM-1008-10,05E,AM,10082018,10,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,6,up a tree,true,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9758211560957 40.7693422860766)
-73.967334936601,40.7773289724189,16F-PM-1013-01,16F,PM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Woods,false,false,false,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.967334936601 40.7773289724189)
-73.9676113345824,40.7803482448467,19E-PM-1018-03,19E,PM,10182018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,Baseball field #3,false,false,false,true,false,,false,false,false,false,false,false,false,false,,POINT (-73.9676113345824 40.7803482448467)
-73.9623356369432,40.7888693815168,29D-AM-1014-05,29D,AM,10142018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Rocky area,false,false,false,false,true,,false,false,false,false,false,true,false,false,,POINT (-73.9623356369432 40.7888693815168)
-73.9698080328304,40.7842252948542,21A-AM-1019-02,21A,AM,10192018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,Tree & ground,false,true,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9698080328304 40.7842252948542)
-73.9594986107981,40.7840083040604,25I-AM-1012-03,25I,AM,10122018,3,Adult,Cinnamon,,Cinnamon+,,Above Ground,8,"on turn, see map",true,true,false,true,false,,false,false,false,false,true,true,false,false,,POINT (-73.9594986107981 40.7840083040604)
-73.9674978826751,40.776288410765,15G-PM-1019-10,15G,PM,10192018,10,Adult,Gray,,Gray+,,Above Ground,1,on a log,false,false,false,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9674978826751 40.776288410765)
-73.9566277721581,40.7966674587803,39D-PM-1012-04,39D,PM,10122018,4,Juvenile,Gray,White,Gray+White,,Above Ground,10,on tree trunk (descending from height of ~10 ft),false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.95662777215811 40.7966674587803)
-73.9748522796455,40.7719586621003,7D-PM-1010-01,07D,PM,10102018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,outside fenced hectare,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9748522796455 40.7719586621003)
-73.9559520137172,40.7950536287174,38E-AM-1010-06,38E,AM,10102018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,1,branches,true,true,false,false,false,chasing and being chased by #7,false,false,false,false,true,false,true,false,,POINT (-73.95595201371721 40.7950536287174)
-73.973394428186,40.7722933513053,8E-PM-1008-03,08E,PM,10082018,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,in between 2 trees,false,false,false,true,true,,false,false,false,false,false,true,false,false,also being lured by mom & baby w/ food,POINT (-73.973394428186 40.7722933513053)
-73.9709991016317,40.7725756707748,10F-PM-1019-03,10F,PM,10192018,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,Cinnamon head,Ground Plane,FALSE,"Behind fence, grass",false,false,false,true,false,eating (nuts),false,false,false,false,false,true,false,false,approaches (bad tourists w/ nuts),POINT (-73.9709991016317 40.772575670774806)
-73.9547785081171,40.789612183711,33I-AM-1008-02,33I,AM,10082018,2,Adult,Gray,,Gray+,,Above Ground,3,edge of park @ 98th,false,false,true,false,false,,false,false,false,false,true,false,true,false,,POINT (-73.9547785081171 40.789612183711)
-73.9609692861012,40.790502891247,31D-AM-1014-07,31D,AM,10142018,7,,Gray,,Gray+,,Ground Plane,FALSE,Crossing path to tree,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9609692861012 40.790502891247)
-73.9727926335397,40.77037055775,7F-AM-1008-07,07F,AM,10082018,7,Adult,Gray,,Gray+,,Above Ground,28,next to the hole of #6,false,false,false,false,false,standing,false,false,false,false,false,false,true,false,,POINT (-73.9727926335397 40.77037055775)
-73.9698044218476,40.7697007833531,7I-PM-1013-06,07I,PM,10132018,6,Adult,Cinnamon,,Cinnamon+,"""Brown"" written in as Primary",Ground Plane,FALSE,Under the tree,false,false,false,true,false,"playing,interacting with #7",false,false,false,false,true,false,false,true,,POINT (-73.9698044218476 40.7697007833531)
-73.9767143644151,40.7684756941321,3D-AM-1006-02,03D,AM,10062018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,25,tree,true,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9767143644151 40.7684756941321)
-73.9722056538718,40.7805111762703,17A-PM-1013-03,17A,PM,10132018,3,Adult,Gray,,Gray+,,Above Ground,15,tree,false,false,false,false,false,grooming! & scratching,false,false,false,false,false,false,true,false,,POINT (-73.9722056538718 40.7805111762703)
-73.9745800592393,40.767356541975,3F-AM-1006-08,03F,AM,10062018,8,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,close to tall tree & light post,true,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9745800592393 40.767356541975)
-73.9646174034945,40.7781287528262,18H-AM-1018-01,18H,AM,10182018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Running from one tree to the other,true,true,false,false,false,playing?,false,false,false,false,false,false,false,false,,POINT (-73.9646174034945 40.7781287528262)
-73.9730284815849,40.7702462529502,7F-AM-1008-04,07F,AM,10082018,4,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,bush,false,true,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9730284815849 40.7702462529502)
-73.965738547469,40.7886962740167,27B-PM-1006-01,27B,PM,10062018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,By large tree,false,false,false,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.965738547469 40.7886962740167)
-73.9727310397798,40.7787016773517,15B-PM-1017-02,15B,PM,10172018,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,tree,false,false,true,true,true,"digging,chewing on tree—has nut in mouth!",false,false,false,false,false,false,false,true,,POINT (-73.97273103977982 40.7787016773517)
-73.9708564226824,40.7726219968014,10F-PM-1019-09,10F,PM,10192018,9,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Across Arbor path into hill w/ bushes,true,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9708564226824 40.7726219968014)
-73.9729190572117,40.770018150905,6F-PM-1008-03,06F,PM,10082018,3,Adult,Gray,,Gray+,,Above Ground,50,top of tree,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9729190572117 40.770018150905)
-73.9809446489564,40.7685032165879,2A-PM-1019-03,02A,PM,10192018,3,Juvenile,Gray,White,Gray+White,,Above Ground,15,in tree!,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9809446489564 40.7685032165879)
-73.9590551473416,40.7891607060794,31F-PM-1007-02,31F,PM,10072018,2,Adult,Gray,,Gray+,,Above Ground,2,tree trunk,false,false,false,false,true,,false,false,false,false,true,false,false,true,,POINT (-73.95905514734162 40.7891607060794)
-73.9587787592751,40.7981699014259,40A-AM-1010-01,40A,AM,10102018,1,Juvenile,Gray,,Gray+,,Above Ground,30,bottom of great hill,false,false,true,false,false,,false,false,false,false,false,false,false,false,climbing up a tree,POINT (-73.9587787592751 40.7981699014259)
-73.973552877209,40.7715638228207,7E-PM-1013-01,07E,PM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Ground & Tree Base,true,false,true,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.973552877209 40.7715638228207)
-73.9726699686943,40.7701123791223,7F-AM-1008-01,07F,AM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,under bench,false,false,false,false,true,,false,false,false,true,false,false,true,false,,POINT (-73.9726699686943 40.7701123791223)
-73.9727323797981,40.7669035463955,3H-AM-1008-03,03H,AM,10082018,3,Adult,Gray,,Gray+,,Above Ground,40,building nest,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9727323797981 40.7669035463955)
-73.9698446365683,40.7842607168578,22A-AM-1008-01,22A,AM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,4,on fence,false,false,false,true,false,,false,false,false,false,false,false,false,false,,POINT (-73.9698446365683 40.7842607168578)
-73.9605347462123,40.7942075448387,35B-AM-1010-04,35B,AM,10102018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,lawn,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9605347462123 40.7942075448387)
-73.9736489041867,40.7712143385426,7E-AM-1006-04,07E,AM,10062018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,under a tree,false,false,false,true,false,,false,false,false,false,false,false,false,false,,POINT (-73.9736489041867 40.7712143385426)
-73.9596083366477,40.7949526729608,36C-PM-1013-05,36C,PM,10132018,5,Adult,Cinnamon,,Cinnamon+,"""Warm brown"" written in for Primary.",Ground Plane,FALSE,Ran across path in front of people,true,false,false,true,true,,false,false,false,false,true,false,true,true,,POINT (-73.9596083366477 40.7949526729608)
-73.9595222999173,40.7833202577782,25I-AM-1012-02,25I,AM,10122018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,31,on tree,true,true,false,false,false,,false,false,false,true,true,false,true,false,,POINT (-73.9595222999173 40.7833202577782)
-73.9696274291417,40.7691980808067,7I-PM-1013-03,07I,PM,10132018,3,Adult,Black,Gray,Black+Gray,,Ground Plane,FALSE,Trash bins,false,false,false,true,false,,false,false,false,false,false,false,false,false,,POINT (-73.9696274291417 40.7691980808067)
-73.974382557804,40.7674812627373,3F-AM-1006-10,03F,AM,10062018,10,Adult,Cinnamon,White,Cinnamon+White,,Above Ground,6,on fence,false,false,true,false,false,,false,false,false,false,false,false,false,false,clueless,POINT (-73.974382557804 40.7674812627373)
-73.9693338657183,40.7757055884538,13F-PM-1008-05,13F,PM,10082018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,2,tree trunk,true,false,false,true,true,,true,false,false,false,true,false,false,false,,POINT (-73.9693338657183 40.77570558845381)
-73.9710221361528,40.7724939691584,10F-PM-1019-01,10F,PM,10192018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Cinnamon head & stripe,Above Ground,2,"Behind fence, tree trunk",false,false,true,false,false,sitting,false,false,false,false,false,false,true,false,,POINT (-73.9710221361528 40.7724939691584)
-73.976869549792,40.7706982454723,5C-AM-1006-04,05C,AM,10062018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,12,thin branch of tree,false,false,false,false,false,relaxing,false,false,false,true,false,false,true,false,,POINT (-73.976869549792 40.7706982454723)
-73.9658747245917,40.7754033737532,14I-PM-1018-01,14I,PM,10182018,1,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,Fallen branch,true,false,false,false,true,,false,false,false,false,true,false,false,true,,POINT (-73.9658747245917 40.7754033737532)
-73.9612352611518,40.7944813634744,35B-AM-1010-02,35B,AM,10102018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,landscaped area,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9612352611518 40.7944813634744)
-73.9800271487863,40.7702554167042,4A-PM-1007-06,04A,PM,10072018,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,A rock,false,false,false,false,true,,false,false,false,false,true,false,false,false,,POINT (-73.9800271487863 40.7702554167042)
-73.9694805745522,40.7743556902843,12F-AM-1020-01,12F,AM,10202018,1,Adult,Cinnamon,White,Cinnamon+White,,Above Ground,17,Tree,false,false,false,false,false,jumping,false,false,false,false,false,false,false,false,,POINT (-73.9694805745522 40.7743556902843)
-73.9724947710698,40.7696619340886,6G-AM-1008-05,06G,AM,10082018,5,Adult,Gray,,Gray+,,Above Ground,30,branch,false,false,true,false,false,sitting,false,false,false,false,false,false,true,false,,POINT (-73.9724947710698 40.7696619340886)
-73.9712454251679,40.7674262749891,5I-PM-1008-02,05I,PM,10082018,2,Adult,Black,,Black+,,Ground Plane,FALSE,crossing pavement in front of arsenal,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9712454251679 40.7674262749891)
-73.9810149147578,40.7683925377714,2A-AM-1010-03,02A,AM,10102018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,1,on trunk,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9810149147578 40.7683925377714)
-73.978199543688,40.7695660563362,4C-PM-1010-17,04C,PM,10102018,17,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,climbed up tree,true,false,true,false,true,,false,false,false,false,true,false,false,true,,POINT (-73.978199543688 40.7695660563362)
-73.9769693140651,40.7684390015166,3D-AM-1006-01,03D,AM,10062018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,9,up a tree,true,false,true,true,true,digging (?),false,false,false,true,false,false,false,true,runs from (man led his dog into the area to chase squirrel),POINT (-73.9769693140651 40.7684390015166)
-73.9771726831497,40.7732320781799,8A-AM-1013-01,08A,AM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,trail,true,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9771726831497 40.7732320781799)
-73.9752965316933,40.7752538575789,10B-AM-1006-03,10B,AM,10062018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,In tree,false,false,true,false,false,,false,false,false,false,true,true,false,false,,POINT (-73.9752965316933 40.7752538575789)
-73.9568524771058,40.7974664985551,40C-PM-1006-06,40C,PM,10062018,6,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,By The Road,false,false,false,false,true,,false,false,false,false,false,true,false,false,,POINT (-73.9568524771058 40.7974664985551)
-73.9786351029146,40.7716114164002,6A-PM-1012-06,06A,PM,10122018,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,elevated ground,false,true,false,false,true,,false,false,false,true,false,false,true,false,,POINT (-73.9786351029146 40.771611416400205)
-73.9590191812452,40.7906166981409,32E-PM-1017-08,32E,PM,10172018,8,Adult,Gray,,Gray+,,Ground Plane,FALSE,treed area,false,false,false,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.9590191812452 40.7906166981409)
-73.9689893412693,40.785308737683,23A-AM-1018-03,23A,AM,10182018,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,8,Tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9689893412693 40.785308737683)
-73.9713379914423,40.7696367609606,7H-PM-1006-01,07H,PM,10062018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,middle of grass,false,false,false,true,true,,false,false,false,false,true,true,false,false,,POINT (-73.9713379914423 40.7696367609606)
-73.9675917702187,40.7789922281625,17E-AM-1017-02,17E,AM,10172018,2,Adult,Gray,,Gray+,,Above Ground,8,Shore,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9675917702187 40.7789922281625)
-73.9697159562944,40.7730671417653,11G-PM-1013-02,11G,PM,10132018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Near Summerstage,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9697159562944 40.7730671417653)
